6733-LRIZX,35,1,2,1,Electronic check,108.95,4025.5,No
6253-GNHWH,71,1,2,0,Mailed check,71.1,5224.95,No
4566-NECEV,5,1,0,0,Electronic check,96.55,500.1,No
8080-POTJR,30,1,1,1,Credit card (automatic),79.3,2427.1,No
6906-MPARY,40,1,1,1,Credit card (automatic),89.6,3488.15,No
3662-FXJFO,54,1,2,1,Mailed check,20.5,1035.7,No
8107-RZLNV,72,1,2,1,Bank transfer (automatic),106.3,7565.35,No
0516-OOHAR,28,1,1,0,Bank transfer (automatic),100.35,2799,No
2027-CWDNU,18,1,0,1,Electronic check,85.6,1601.5,No
2737-WFVYW,2,0,0,1,Electronic check,45.25,85.5,Yes
9912-OMZDS,59,1,1,1,Electronic check,106.15,6256.2,No
3733-ZEECP,22,1,0,1,Electronic check,51.1,1232.9,No
7878-RTCZG,1,1,0,0,Mailed check,19.9,19.9,No
2452-MRMZF,72,1,2,1,Credit card (automatic),25.7,1937.4,No
2272-QAGFO,14,1,0,1,Electronic check,74.3,1096.25,Yes
7103-IPXPJ,50,1,1,0,Electronic check,99.4,5059.75,No
4342-HFXWS,48,1,1,0,Bank transfer (automatic),69.7,3023.65,No
3545-CNWRG,49,1,0,1,Electronic check,98.35,4889.2,No
1785-BPHTP,28,1,0,0,Electronic check,85.45,2289.9,No
4989-LIXVT,68,1,0,1,Electronic check,95.9,6503.2,No
7315-WYOAW,13,1,0,0,Electronic check,100.75,1313.25,No
1173-XZPYF,11,1,0,1,Electronic check,89.2,990.3,No
9850-OWRHQ,3,1,0,1,Credit card (automatic),74.1,228,Yes
3768-NLUBH,57,1,0,0,Electronic check,100.6,5746.15,Yes
8676-TRMJS,3,1,0,0,Mailed check,75,209.1,Yes
2509-TFPJU,72,1,2,0,Credit card (automatic),25.75,1864.2,No
9530-GRMJG,70,1,2,1,Electronic check,84.1,5979.7,No
6898-RBTLU,49,1,2,0,Bank transfer (automatic),79.3,3902.45,No
5481-NTDOH,67,1,1,1,Credit card (automatic),107.05,7142.5,No
2068-WWXQZ,46,1,2,0,Bank transfer (automatic),20.05,902,No
7359-SSBJK,64,1,2,1,Credit card (automatic),70.2,4481,Yes
2061-VVFST,37,1,0,0,Bank transfer (automatic),19.5,805.2,No
0685-MLYYM,2,1,0,0,Electronic check,70.75,154.85,Yes
0749-IRGQE,13,0,0,0,Electronic check,45.3,528.45,No
2380-DAMQP,72,1,2,0,Electronic check,115.15,8349.7,No
2256-YLYLP,68,1,2,1,Bank transfer (automatic),72.95,4953.25,No
1272-ILHFG,15,1,1,0,Mailed check,19.65,332.65,No
0164-XAIRP,24,1,2,1,Bank transfer (automatic),19.55,470.2,No
5666-CYCYZ,24,1,0,1,Electronic check,89.55,2259.35,No
4011-ARPHK,27,1,0,0,Mailed check,50.35,1411.35,No
8182-PNAGI,12,1,0,0,Bank transfer (automatic),50.25,593.75,Yes
6365-HITVU,71,1,2,0,Credit card (automatic),87.25,6328.7,No
7558-IMLMT,67,1,2,1,Mailed check,20.8,1411.9,No
9488-FYQAU,63,1,2,1,Bank transfer (automatic),109.25,6841.4,No
3590-TCXTB,1,1,0,0,Mailed check,20.35,20.35,No
6994-KERXL,4,1,0,1,Electronic check,55.9,238.5,No
7957-RYHQD,40,1,0,1,Credit card (automatic),79.2,3233.85,Yes
2180-DXNEG,12,1,0,1,Electronic check,96,1062.1,Yes
1960-UOTYM,52,1,2,0,Electronic check,79.2,4016.3,No
2740-JFBOK,10,1,0,1,Electronic check,24,226.55,No
6500-JVEGC,68,1,1,0,Bank transfer (automatic),101.35,7110.75,No
5515-AKOAJ,54,1,0,1,Electronic check,100.1,5440.9,Yes
8976-OQHGT,4,1,0,0,Mailed check,56.5,235.1,Yes
5245-VDBUR,52,0,1,0,Mailed check,35.45,1958.95,No
6230-BSUXY,1,1,0,1,Electronic check,85,85,Yes
8469-SNFFH,70,1,1,0,Bank transfer (automatic),79.4,5528.9,No
2144-ESWKO,43,0,1,1,Credit card (automatic),35.2,1463.7,No
1241-FPMOF,52,1,2,0,Mailed check,19.65,1025.05,No
9928-BZVLZ,12,0,2,0,Mailed check,49.85,552.1,No
4114-QMKVN,56,1,1,0,Bank transfer (automatic),68.75,3815.4,No
2775-SEFEE,0,1,2,1,Bank transfer (automatic),61.9, ,No
9003-CPATH,42,1,0,0,Electronic check,79.9,3313.4,No
1754-GKYPY,22,1,0,1,Bank transfer (automatic),89.75,1938.9,No
5294-CDGWY,51,0,1,0,Electronic check,59.3,3014.65,Yes
7956-XQWGU,27,1,0,1,Credit card (automatic),19.4,460.25,No
1591-MQJTP,51,1,1,1,Bank transfer (automatic),93.65,4839.15,No
5295-PCJOO,4,1,0,1,Electronic check,49.4,184.4,Yes
2369-FEVNO,1,1,0,1,Mailed check,19.9,19.9,No
9863-JZAIC,35,1,0,0,Mailed check,55,2010.55,Yes
7471-MQPOS,71,1,1,1,Bank transfer (automatic),72.9,5139.65,No
7660-HDPJV,1,1,0,1,Electronic check,69.2,69.2,Yes
5115-SQAAU,69,1,2,1,Bank transfer (automatic),25.6,1673.4,No
9845-QOMAD,14,1,1,0,Mailed check,19.75,309.35,No
7672-VFMXZ,57,1,0,0,Electronic check,55.7,3171.6,No
9739-JLPQJ,72,1,2,0,Credit card (automatic),117.5,8670.1,No
9916-AYHTC,48,1,2,0,Credit card (automatic),19.85,916,No
3855-ONCAR,4,1,0,1,Mailed check,78.9,299.75,No
1488-SYSFC,31,1,0,1,Electronic check,20.65,702.05,No
7931-PXHFC,38,1,1,1,Mailed check,62.3,2354.8,Yes
3990-QYKBE,37,1,0,1,Electronic check,92.5,3473.4,Yes
0970-QXPXW,1,1,0,0,Mailed check,19.65,19.65,No
3259-KNMRR,57,1,2,1,Bank transfer (automatic),79.75,4438.2,No
6120-RJKLU,62,1,2,1,Credit card (automatic),79.95,4819.75,No
9572-WUKSB,3,0,0,1,Electronic check,29.9,92.25,No
5893-KCLGT,72,1,2,1,Mailed check,19.75,1567,No
0076-LVEPS,29,0,0,1,Mailed check,45,1242.45,No
3640-JQGJG,13,1,0,0,Bank transfer (automatic),44.8,559.2,No
4919-MOAVT,3,1,0,0,Electronic check,69.65,220.1,Yes
1596-OQSPS,11,1,0,0,Electronic check,51.1,531.15,No
9867-XOBQA,21,0,2,0,Mailed check,53.15,1183.2,No
9546-KDTRB,19,1,0,0,Bank transfer (automatic),24.7,465.85,No
3090-HAWSU,61,1,2,1,Credit card (automatic),111.6,6876.05,Yes
9820-RMCQV,11,1,0,0,Credit card (automatic),48.55,501,Yes
3174-RKMOW,35,1,0,1,Electronic check,109.95,3782.4,No
1760-CAZHT,25,1,0,0,Mailed check,20.8,460.2,No
7839-QRKXN,1,1,0,1,Mailed check,20.2,20.2,Yes
8441-SHIPE,67,1,2,1,Bank transfer (automatic),25.6,1790.35,No
5204-QZXPU,19,0,0,1,Electronic check,39.65,733.35,Yes
4597-ELFTS,56,1,1,0,Electronic check,24.9,1334,Yes
1320-GVNHT,72,1,2,1,Credit card (automatic),108.4,7767.25,No
1047-RNXZV,43,1,2,0,Mailed check,19.55,876.15,No
3541-ZNUHK,55,1,0,1,Electronic check,85.1,4600.95,No
8450-JOVAH,2,1,0,0,Mailed check,56.7,113.55,Yes
8725-JEDFD,27,1,0,1,Mailed check,69.05,1793.25,No
7562-UXTPG,13,1,0,1,Mailed check,70.15,886.7,No
8071-SBTRN,70,1,2,1,Mailed check,111.15,7737.55,No
1113-IUJYX,14,1,1,0,Mailed check,105.95,1348.9,Yes
6668-CNMFP,19,1,1,1,Bank transfer (automatic),89.35,1686.85,No
5626-MGTUK,20,1,0,1,Bank transfer (automatic),89.1,1879.25,No
5681-LLOEI,43,1,1,1,Credit card (automatic),91.25,4013.8,No
8212-DJRCH,5,1,0,1,Mailed check,90.35,434.5,No
4323-OHFOW,70,1,1,1,Bank transfer (automatic),105.55,7195.35,No
4933-BSAIP,40,1,2,0,Mailed check,19.1,780.1,No
2030-BTZRO,6,1,2,1,Credit card (automatic),20.4,107.6,No
1116-DXXDF,39,1,2,1,Electronic check,100.45,3801.7,No
9274-CNFMO,4,1,0,0,Electronic check,74.95,308.7,Yes
7758-XKCBS,15,0,0,1,Electronic check,29.7,438.25,Yes
8992-JQYUN,1,0,0,1,Electronic check,50.35,50.35,Yes
6563-VNPMN,45,1,0,1,Bank transfer (automatic),85.7,3778.1,No
0617-AQNWT,64,0,2,0,Electronic check,47.85,3147.5,Yes
2267-WTPYD,57,1,0,0,Credit card (automatic),94,5438.95,No
0270-THENM,72,1,2,0,Bank transfer (automatic),69.85,5102.35,No
2446-PLQVO,1,1,0,1,Electronic check,70.3,70.3,Yes
4707-MAXGU,72,1,2,0,Credit card (automatic),25.85,1872.2,No
2710-WYVXG,3,1,2,0,Mailed check,71.1,213.35,No
3005-NFMTA,55,1,0,1,Electronic check,98.8,5617.75,Yes
6300-BWMJX,59,1,0,0,Electronic check,93.35,5386.5,No
8784-CGILN,18,1,0,1,Bank transfer (automatic),99.85,1776.95,Yes
5389-FFVKB,32,1,0,1,Credit card (automatic),80.3,2483.05,Yes
7009-LGECI,4,1,0,1,Bank transfer (automatic),50.55,235.65,No
8444-WRIDW,66,1,0,1,Credit card (automatic),80.45,5224.35,Yes
5022-KVDQT,27,1,0,1,Electronic check,81.3,2272.8,No
7976-CICYS,4,1,0,1,Credit card (automatic),20.7,83.75,No
1036-GUDCL,60,1,0,1,Credit card (automatic),79.05,4663.4,No
2005-DWQZJ,8,1,2,0,Mailed check,19.05,201.7,No
8148-WOCMK,8,1,2,0,Credit card (automatic),19.6,125,No
7815-PDTHL,35,1,2,1,Mailed check,20.2,684.4,No
9451-LPGOO,7,1,0,1,Electronic check,86.8,620.35,Yes
9173-IVZVP,53,1,2,0,Mailed check,20.9,1146.05,No
9129-UXERG,18,1,0,1,Credit card (automatic),103.6,1806.35,No
3635-JBPSG,15,0,2,1,Mailed check,38.8,603,No
7964-ZRKKG,67,1,1,1,Bank transfer (automatic),88.4,5798.3,No
5868-YWPDW,6,1,0,1,Electronic check,84.2,519.15,Yes
6229-LSCKB,6,1,0,1,Electronic check,79.7,497.6,No
2025-JKFWI,13,1,0,1,Mailed check,99,1301.7,Yes
4078-SAYYN,11,1,0,1,Electronic check,100.75,1129.75,Yes
1724-IQWNM,1,1,0,1,Mailed check,19.3,19.3,No
8217-QYOHV,5,1,0,1,Mailed check,55.75,266.95,No
5546-QUERU,13,1,1,1,Mailed check,19.95,257,No
9940-HPQPG,9,1,0,0,Bank transfer (automatic),91.75,865.8,Yes
6897-UUBNU,29,1,0,0,Mailed check,89.65,2623.65,No
6127-IYJOZ,1,1,0,1,Mailed check,45.85,45.85,No
6618-RYATB,1,1,0,1,Mailed check,79.55,79.55,Yes
8930-XOTDP,18,1,0,0,Mailed check,55.95,1082.8,No
5916-QEWPT,2,1,0,0,Credit card (automatic),69,147.8,No
5060-TQUQN,30,1,0,1,Bank transfer (automatic),83.55,2570.2,No
0531-XBKMM,66,1,2,0,Bank transfer (automatic),65.7,4378.9,No
8465-SBRXP,38,1,2,1,Bank transfer (automatic),94.9,3616.25,No
2408-PSJVE,44,1,0,1,Mailed check,61.9,2924.05,No
9079-YEXQJ,54,1,0,0,Electronic check,111.1,6014.85,Yes
9700-ZCLOT,2,1,0,0,Mailed check,20,32.7,No
8738-JOKAR,42,1,1,1,Mailed check,67.7,2882.25,No
4534-WGCIR,58,1,2,0,Credit card (automatic),25.15,1509.9,No
1930-WNXSB,58,1,0,1,Electronic check,92.85,5305.05,No
2685-SREOM,25,1,0,1,Electronic check,89.1,2368.4,Yes
3508-CFVZL,71,1,2,0,Mailed check,111.3,7985.9,No
0402-CQAJN,37,1,0,1,Bank transfer (automatic),101.9,3545.35,Yes
6692-UDPJC,14,1,0,1,Electronic check,91.65,1301,Yes
1273-MTETI,4,1,0,1,Electronic check,88.85,372.45,Yes
0657-DOGUM,48,1,1,1,Bank transfer (automatic),60.6,2985.25,No
5480-HPRRX,3,0,0,0,Electronic check,25.3,77.75,Yes
8792-AOROI,8,1,2,0,Mailed check,65.5,564.35,No
0295-PPHDO,1,1,0,1,Electronic check,95.45,95.45,Yes
5146-YYFRZ,67,1,2,0,Bank transfer (automatic),19.95,1311.75,No
1195-OIYEJ,13,1,0,1,Electronic check,91.1,1135.7,Yes
5906-CVLHP,45,1,1,1,Credit card (automatic),54.15,2319.8,Yes
3452-SRFEG,49,1,0,1,Bank transfer (automatic),74.6,3720.35,No
4070-OKWVH,52,1,0,0,Bank transfer (automatic),94.6,5025.8,No
5297-MDOIR,63,1,1,1,Credit card (automatic),81.15,5224.5,No
6369-MCAKO,68,1,2,1,Bank transfer (automatic),89.05,6185.8,No
4926-UMJZD,31,1,0,1,Mailed check,49.2,1498.55,No
6848-HJTXY,64,1,2,0,Credit card (automatic),19.45,1208.6,No
6341-AEVKX,62,1,1,1,Electronic check,104.3,6613.65,No
4501-EQDRN,1,1,0,0,Bank transfer (automatic),69.7,69.7,Yes
2990-HWIML,6,1,0,1,Electronic check,89.5,573.3,Yes
0682-USIXD,21,1,0,1,Electronic check,86.05,1818.9,No
6976-BWGLQ,72,1,2,0,Bank transfer (automatic),25.2,1787.35,No
7078-NVFAM,32,0,0,1,Electronic check,35.15,1051.05,No
8065-QBYTO,71,1,1,1,Credit card (automatic),99.65,7181.25,No
2133-TSRRM,34,1,0,1,Bank transfer (automatic),105.35,3688.6,No
7384-GHBPI,3,0,0,1,Electronic check,35.15,99.75,Yes
7603-USHJS,12,1,0,1,Credit card (automatic),73.75,871.4,Yes
7234-FECYN,8,1,0,0,Electronic check,101.35,780.5,Yes
2511-ALLCS,35,1,2,0,Bank transfer (automatic),24.3,821.6,No
3191-CSNMG,3,1,0,1,Electronic check,80.7,239.45,No
7952-OBOYL,3,1,0,1,Mailed check,89.85,244.45,No
7470-DYNOE,53,1,1,1,Electronic check,61.1,3357.9,No
7853-OETYL,4,0,0,1,Electronic check,29.05,129.6,No
1545-ACTAS,48,1,1,1,Bank transfer (automatic),99.7,4977.2,No
5876-HZVZM,6,1,0,0,Credit card (automatic),55.9,365.35,Yes
1400-MMYXY,3,1,0,1,Electronic check,105.9,334.65,Yes
5126-RCXYW,54,0,2,0,Credit card (automatic),46,2424.05,No
3085-QUOZK,1,1,0,0,Mailed check,43.95,43.95,Yes
2363-BJLSL,62,1,0,1,Bank transfer (automatic),80.4,4981.15,No
1956-YIFGE,22,1,1,1,Mailed check,100.05,2090.25,No
3926-CUQZX,1,1,0,1,Bank transfer (automatic),45.1,45.1,Yes
7921-LMDFQ,51,1,1,1,Bank transfer (automatic),94,4905.75,No
2925-MXLSX,30,1,1,1,Credit card (automatic),68.95,2038.7,No
5820-PTRYM,56,1,1,1,Credit card (automatic),68.45,4014,No
9609-BENEA,35,1,1,1,Electronic check,69,2441.7,No
6211-WHMYA,64,0,0,1,Electronic check,43.85,2751,No
4459-BBGHE,30,0,0,1,Electronic check,44.5,1307.8,No
9945-PSVIP,25,1,2,1,Mailed check,18.7,383.65,No
1041-RXHRA,41,1,0,0,Bank transfer (automatic),70.25,2868.05,Yes
1750-CSKKM,9,1,0,0,Electronic check,55.35,449.75,Yes
9108-EJFJP,1,1,0,1,Mailed check,53.55,53.55,No
0530-IJVDB,70,1,2,1,Electronic check,114.6,7882.5,No
0508-SQWPL,57,1,2,1,Bank transfer (automatic),20.1,1087.7,No
2215-ZAFGX,9,1,0,1,Electronic check,85.5,791.7,No
8213-TAZPM,69,1,1,1,Bank transfer (automatic),108.75,7493.05,No
7142-HVGBG,43,1,0,1,Electronic check,103,4414.3,Yes
1304-SEGFY,72,1,2,1,Electronic check,97.85,6841.3,No
7242-EDTYC,44,1,2,0,Bank transfer (automatic),19.55,819.95,No
2904-GGUAZ,72,1,2,1,Bank transfer (automatic),84.05,6052.25,No
8267-ZNYVZ,33,1,1,1,Electronic check,103.75,3361.05,Yes
5136-GFPMB,54,1,0,0,Credit card (automatic),89.4,4869.5,No
2595-KIWPV,27,1,2,0,Credit card (automatic),19.7,509.3,No
5243-SAOTC,54,1,0,1,Bank transfer (automatic),79.85,4308.25,No
9398-MMQTO,3,1,0,0,Credit card (automatic),74.45,221.1,No
7619-PLRLP,53,1,1,0,Bank transfer (automatic),74.1,3833.95,No
6457-GIRWB,1,1,0,1,Electronic check,69.35,69.35,Yes
6508-NJYRO,15,1,1,0,Mailed check,18.8,294.95,No
1450-SKCVI,56,1,0,1,Electronic check,73.85,4092.85,Yes
4710-NKCAW,5,1,0,0,Credit card (automatic),64.4,316.9,No
5306-BVTKJ,48,1,1,1,Credit card (automatic),55.8,2651.2,No
0357-NVCRI,25,1,0,0,Credit card (automatic),20.05,471.7,No
5570-PTWEH,3,1,0,1,Credit card (automatic),75.15,216.75,Yes
2371-KFUOG,58,1,1,0,Bank transfer (automatic),99.15,5720.95,No
0463-ZSDNT,10,1,0,1,Bank transfer (automatic),56.75,503.25,No
6502-MJQAE,1,1,0,1,Electronic check,69.6,69.6,Yes
6257-DTAYD,71,1,2,1,Credit card (automatic),104.15,7365.3,No
4616-ULAOA,65,1,2,1,Credit card (automatic),110.8,7245.9,No
7693-LCKZL,5,1,0,1,Electronic check,80.15,385,Yes
7746-AWNQW,28,0,0,1,Mailed check,35.75,961.4,No
5996-EBTKM,67,1,2,1,Bank transfer (automatic),69.9,4615.9,No
2758-RNWXS,35,1,1,1,Electronic check,89.2,3251.3,No
2314-TNDJQ,72,0,2,0,Credit card (automatic),55.65,3880.05,No
2405-LBMUW,61,0,1,1,Bank transfer (automatic),50.7,3088.75,No
3454-JFUBC,68,1,2,1,Credit card (automatic),20,1396,No
0032-PGELS,1,0,0,0,Bank transfer (automatic),30.5,30.5,Yes
9039-ZVJDC,3,1,0,1,Mailed check,19.1,53.05,No
6797-LNAQX,70,1,2,0,Bank transfer (automatic),98.3,6859.5,Yes
9013-AQORL,48,0,0,0,Credit card (automatic),45.55,2108.35,No
2898-MRKPI,68,1,1,1,Credit card (automatic),101.05,6770.5,No
2750-BJLSB,47,1,1,1,Electronic check,103.7,4730.6,No
3648-GZPHF,32,0,1,1,Mailed check,36.25,1151.05,No
2075-RMJIK,5,1,0,1,Mailed check,49.4,232.55,No
9588-YRFHY,49,1,2,1,Credit card (automatic),19.9,1022.6,No
6394-MFYNG,48,1,0,1,Bank transfer (automatic),107.4,5121.3,Yes
1564-NTYXF,13,1,0,1,Electronic check,82,1127.2,Yes
9364-YKUVW,15,1,0,1,Mailed check,19.8,309.4,No
5392-AKEMH,12,1,0,1,Electronic check,45.05,523.1,No
2451-YMUXS,67,1,2,1,Bank transfer (automatic),64.55,4250.1,No
3914-FDRHP,9,1,0,0,Electronic check,86.25,770.5,No
3078-ZKNTS,13,1,2,1,Bank transfer (automatic),19.75,246.7,No
1024-KPRBB,38,1,1,1,Mailed check,89.1,3342,No
4690-PKDQG,42,1,0,1,Electronic check,95.55,3930.6,No
8155-IBNHG,24,1,0,1,Credit card (automatic),75.4,1747.85,Yes
0886-QGENL,27,1,0,1,Electronic check,101.25,2754.45,Yes
9547-ITEFG,9,1,0,1,Credit card (automatic),102.6,897.75,No
1264-FUHCX,49,0,1,1,Credit card (automatic),56.3,2780.6,No
7789-CRUVC,61,1,0,1,Credit card (automatic),94.2,5895.45,No
6598-KELSS,50,0,1,1,Bank transfer (automatic),43.05,2208.05,No
8739-WWKDU,25,1,0,1,Electronic check,89.5,2196.15,Yes
8685-WHQPW,22,1,0,1,Bank transfer (automatic),74.4,1692.6,Yes
4745-LSPLO,1,1,0,0,Mailed check,20.5,20.5,Yes
8083-YTZES,4,1,0,1,Electronic check,74.35,265.35,Yes
7240-FQLHE,18,1,0,0,Bank transfer (automatic),99.75,1836.25,Yes
6664-FPDAC,56,1,1,1,Electronic check,111.95,6418.9,Yes
9972-VAFJJ,53,1,1,1,Electronic check,94,4871.45,No
0422-UXFAP,51,1,1,1,Electronic check,98.85,4947.55,No
1904-WAJAA,24,1,2,0,Electronic check,64.35,1558.65,No
5130-YPIRV,62,1,2,1,Credit card (automatic),72,4284.2,No
2843-CQMEG,24,1,0,1,Mailed check,49.7,1218.25,No
6439-PKTRR,70,1,2,0,Electronic check,80.7,5617.95,No
5351-QESIO,1,0,0,0,Mailed check,24.2,24.2,No
0786-VSSUD,16,0,0,1,Mailed check,39,679.85,Yes
5568-DMXZS,8,1,0,1,Electronic check,65.45,554.45,No
8468-FZTOE,72,1,2,1,Electronic check,74.35,5237.4,No
6633-SYEUS,23,1,0,0,Bank transfer (automatic),83.2,2032.3,No
6447-GORXK,31,0,0,0,Credit card (automatic),25,789.2,No
6967-PEJLL,37,0,1,1,Electronic check,40.2,1525.35,No
3976-BWUCK,30,1,0,1,Credit card (automatic),94.1,2804.45,Yes
5981-ZVXOT,35,1,1,1,Electronic check,108.35,3726.15,No
1684-FLBGS,23,1,0,1,Credit card (automatic),69.5,1652.1,No
1389-WNUIB,20,1,1,0,Bank transfer (automatic),76,1588.75,No
0376-OIWME,36,1,0,1,Electronic check,93.6,3366.05,No
3585-ISXZP,8,1,0,0,Bank transfer (automatic),95.65,778.1,Yes
0218-QNVAS,71,1,1,0,Bank transfer (automatic),100.55,7113.75,No
6583-QGCSI,50,1,0,1,Electronic check,88.05,4367.35,Yes
0804-YGEQV,43,1,1,1,Bank transfer (automatic),24.45,993.15,No
7164-BPTUT,57,1,2,0,Mailed check,89.55,5012.35,No
4174-LPGTI,41,1,1,1,Bank transfer (automatic),66.5,2728.6,Yes
2523-EWWZL,27,1,0,1,Electronic check,76.1,2093.4,No
0928-XUTSN,13,1,0,1,Electronic check,80.5,1011.8,No
2108-XWMPY,3,0,0,1,Mailed check,35.45,106.85,Yes
0052-YNYOT,67,1,1,0,Electronic check,20.55,1343.4,No
6304-IJFSQ,3,1,0,1,Mailed check,49.9,130.1,Yes
9586-JGQKH,64,1,2,1,Bank transfer (automatic),105.4,6794.75,No
4501-VCPFK,26,0,0,0,Electronic check,35.75,1022.5,No
6075-SLNIL,38,1,0,1,Credit card (automatic),95.1,3691.2,No
9347-AERRL,23,1,1,0,Credit card (automatic),19.3,486.2,No
0093-XWZFY,40,1,0,1,Credit card (automatic),104.5,4036.85,Yes
2274-XUATA,72,0,2,1,Bank transfer (automatic),63.1,4685.55,No
1980-KXVPM,3,1,0,1,Credit card (automatic),75.05,256.25,Yes
7703-ZEKEF,23,1,0,1,Electronic check,81,1917.1,Yes
0723-DRCLG,1,1,0,1,Electronic check,74.45,74.45,Yes
5482-NUPNA,4,1,0,1,Mailed check,60.4,272.15,Yes
6691-CCIHA,62,1,2,1,Electronic check,84.95,5150.55,No
1685-BQULA,40,1,0,1,Bank transfer (automatic),93.4,3756.4,No
9053-EJUNL,41,1,0,1,Electronic check,89.2,3645.75,No
0666-UXTJO,34,1,0,1,Credit card (automatic),85.2,2874.45,No
1471-GIQKQ,1,1,0,0,Electronic check,49.95,49.95,No
4807-IZYOZ,51,1,2,0,Bank transfer (automatic),20.65,1020.75,No
1122-JWTJW,1,1,0,1,Mailed check,70.65,70.65,Yes
9710-NJERN,39,1,2,0,Mailed check,20.15,826,No
9837-FWLCH,12,1,0,1,Electronic check,19.2,239,No
1699-HPSBG,12,1,1,1,Electronic check,59.8,727.8,Yes
7203-OYKCT,72,1,1,1,Electronic check,104.95,7544.3,No
1035-IPQPU,63,1,0,1,Electronic check,103.5,6479.4,No
7398-LXGYX,44,1,0,1,Credit card (automatic),84.8,3626.35,No
2823-LKABH,18,1,0,1,Bank transfer (automatic),95.05,1679.4,No
8775-CEBBJ,9,1,0,1,Bank transfer (automatic),44.2,403.35,Yes
0550-DCXLH,13,1,0,0,Mailed check,73.35,931.55,No
9281-CEDRU,68,1,2,0,Bank transfer (automatic),64.1,4326.25,No
2235-DWLJU,6,0,0,1,Electronic check,44.4,263.05,No
0871-OPBXW,2,1,0,1,Mailed check,20.05,39.25,No
3605-JISKB,55,1,1,0,Credit card (automatic),60,3316.1,No
6894-LFHLY,1,1,0,1,Electronic check,75.75,75.75,Yes
9767-FFLEM,38,1,0,1,Credit card (automatic),69.5,2625.25,No
0639-TSIQW,67,1,0,1,Credit card (automatic),102.95,6886.25,Yes
8456-QDAVC,19,1,0,1,Bank transfer (automatic),78.7,1495.1,No
7750-EYXWZ,12,0,1,0,Electronic check,60.65,743.3,No
2569-WGERO,72,1,2,1,Bank transfer (automatic),21.15,1419.4,No
6840-RESVB,24,1,1,1,Mailed check,84.8,1990.5,No
2234-XADUH,72,1,1,1,Credit card (automatic),103.2,7362.9,No
4801-JZAZL,11,0,0,1,Electronic check,29.6,346.45,No
8361-LTMKD,4,1,0,1,Mailed check,74.4,306.6,Yes
3186-AJIEK,66,1,2,1,Bank transfer (automatic),105.65,6844.5,No
